3334	Omega()	1.67245	0	4	1	-3	0	0	0.	-1	1
-23122	2	0.175	-2112	311	0	0	0
-31114	Anti-Del_1600(-)	1.6	0.35	4	-1	0	0	0	1.5	1	4
-31114	2	0.366666667	-1114	111	0	0	0
-31114	2	0.244444444	-2114	211	0	0	0
-31114	2	0.222222222	-12112	211	0	0	0
-31114	2	0.166666667	-2112	211	0	0	0
-32114	Anti-Del_1600(0)	1.6	0.35	4	-1	0	0	0	1.5	0	7
-32114	2	0.325555556	-2214	211	0	0	0
-32114	2	0.244444444	-1114	-211	0	0	0
-32114	2	0.147777778	-12112	111	0	0	0
-32114	2	0.111111111	-2112	111	0	0	0
-32114	2	0.074444444	-12212	211	0	0	0
-32114	2	0.055555556	-2212	211	0	0	0
-32114	2	0.041111111	-2114	111	0	0	0
-32214	Anti-Del_1600(+)	1.6	0.35	4	-1	0	0	0	1.5	-1	7
-32214	2	0.325555556	-2114	-211	0	0	0
-32214	2	0.244444444	-2224	211	0	0	0
-32214	2	0.147777778	-12212	111	0	0	0
-32214	2	0.111111111	-2212	111	0	0	0
-32214	2	0.074444444	-12112	-211	0	0	0
-32214	2	0.055555556	-2112	-211	0	0	0
-32214	2	0.041111111	-2214	111	0	0	0
-32224	Anti-Del_1600(++)	1.6	0.35	4	-1	0	0	0	1.5	-2	4
-32224	2	0.366666667	-2224	111	0	0	0
-32224	2	0.244444444	-2214	-211	0	0	0
-32224	2	0.222222222	-12212	-211	0	0	0
-32224	2	0.166666667	-2212	-211	0	0	0
22212	p_1535()	1.535	0.15	2	1	0	0	0	0.5	1	5
22212	2	0.444444444	2212	221	0	0	0
22212	2	0.333333333	2112	211	0	0	0
22212	2	0.166666667	2212	111	0	0	0
22212	3	0.036666667	2212	-211	211	0	0
22212	3	0.018888889	2212	111	111	0	0
22112	n_1535()	1.535	0.15	2	1	0	0	0	0.5	0	5
22112	2	0.444444444	2112	221	0	0	0
22112	2	0.333333333	2212	-211	0	0	0
22112	2	0.166666667	2112	111	0	0	0
22112	3	0.036666667	2112	-211	211	0	0
22112	3	0.018888889	2112	111	111	0	0
3314	Xsi_1530(-)	1.535	0.0099	4	1	-2	0	0	0.5	-1	2
3314	2	0.5	3312	111	0	0	0
3314	2	0.5	3322	-211	0	0	0
-3314	Anti-Xsi_1530(-)	1.535	0.0099	4	-1	2	0	0	0.5	1	2
-3314	2	0.5	-3322	211	0	0	0
-3314	2	0.5	-3312	111	0	0	0
-22112	Anti-n_1535()	1.535	0.15	2	-1	0	0	0	0.5	0	5
-22112	2	0.444444444	-2112	221	0	0	0
-22112	2	0.333333333	-2212	211	0	0	0
-22112	2	0.166666667	-2112	111	0	0	0
-22112	3	0.036666667	-2112	-211	211	0	0
-22112	3	0.018888889	-2112	111	111	0	0
-22212	Anti-p_1535()	1.535	0.15	2	-1	0	0	0	0.5	-1	5
-22212	2	0.444444444	-2212	221	0	0	0
-22212	2	0.333333333	-2112	-211	0	0	0
-22212	2	0.166666667	-2212	111	0	0	0
-22212	3	0.036666667	-2212	-211	211	0	0
-22212	3	0.018888889	-2212	111	111	0	0
3324	Xsi_1530(0)	1.5318	0.0091	4	1	-2	0	0	0.5	0	2
3324	2	0.5	3312	211	0	0	0
3324	2	0.5	3322	111	0	0	0
-3324	Anti-Xsi_1530(0)	1.5318	0.0091	4	-1	2	0	0	0.5	0	2
-3324	2	0.5	-3322	111	0	0	0
-3324	2	0.5	-3312	-211	0	0	0
335	f2_pri_1525()	1.525	0.076	5	0	0	0	0	0.	0	5
335	2	0.444	-321	321	0	0	0
335	2	0.444	-311	311	0	0	0
335	2	0.103	221	221	0	0	0
335	2	0.006	-211	211	0	0	0
335	2	0.003	111	111	0	0	0
2124	p_1520()	1.52	0.12	4	1	0	0	0	0.5	1	7
2124	2	0.444848485	2112	211	0	0	0
2124	2	0.221818182	2212	111	0	0	0
2124	2	0.135757576	2224	-211	0	0	0
2124	2	0.090909091	2214	111	0	0	0
2124	2	0.046060606	2114	211	0	0	0
2124	3	0.04	2212	-211	211	0	0
2124	3	0.020606061	2212	111	111	0	0
1214	n_1520()	1.52	0.12	4	1	0	0	0	0.5	0	7
1214	2	0.444848485	2212	-211	0	0	0
1214	2	0.221818182	2112	111	0	0	0
1214	2	0.135757576	1114	211	0	0	0
1214	2	0.090909091	2114	111	0	0	0
1214	2	0.046060606	2214	-211	0	0	0
1214	3	0.04	2112	-211	211	0	0
1214	3	0.020606061	2112	111	111	0	0
-1214	Anti-n_1520()	1.52	0.12	4	-1	0	0	0	0.5	0	7
-1214	2	0.444848485	-2212	211	0	0	0
-1214	2	0.221818182	-2112	111	0	0	0
-1214	2	0.135757576	-1114	-211	0	0	0
-1214	2	0.090909091	-2114	111	0	0	0
-1214	2	0.046060606	-2214	211	0	0	0
-1214	3	0.04	-2112	-211	211	0	0
-1214	3	0.020606061	-2112	111	111	0	0
-2124	Anti-p_1520()	1.52	0.12	4	-1	0	0	0	0.5	-1	7
-2124	2	0.444848485	-2112	-211	0	0	0
-2124	2	0.221818182	-2212	111	0	0	0
-2124	2	0.135757576	-2224	211	0	0	0
-2124	2	0.090909091	-2214	111	0	0	0
-2124	2	0.046060606	-2114	-211	0	0	0
-2124	3	0.04	-2212	-211	211	0	0
-2124	3	0.020606061	-2212	111	111	0	0
3124	Lamb_1520()	1.5195	0.0156	4	1	-1	0	0	0.	0	11
3124	2	0.23	2112	-311	0	0	0
3124	2	0.23	2212	-321	0	0	0
3124	2	0.14	3112	211	0	0	0
3124	2	0.14	3212	111	0	0	0
3124	2	0.14	3222	-211	0	0	0
3124	3	0.067	3122	-211	211	0	0
3124	3	0.033	3122	111	111	0	0
3124	2	0.011	3122	22	0	0	0
3124	3	0.003	3112	211	111	0	0
3124	3	0.003	3212	-211	211	0	0
3124	3	0.003	3222	-211	111	0	0
-3124	Anti-Lamb_1520()	1.5195	0.0156	4	-1	1	0	0	0.	0	11
-3124	2	0.23	-2212	321	0	0	0
-3124	2	0.23	-2112	311	0	0	0
-3124	2	0.14	-3222	211	0	0	0
-3124	2	0.14	-3212	111	0	0	0
-3124	2	0.14	-3112	-211	0	0	0
-3124	3	0.067	-3122	-211	211	0	0
-3124	3	0.033	-3122	111	111	0	0
-3124	2	0.011	-3122	22	0	0	0
-3124	3	0.003	-3222	211	111	0	0
-3124	3	0.003	-3212	-211	211	0	0
-3124	3	0.003	-3112	-211	111	0	0
50221	f0_1500()	1.503	0.12	1	0	0	0	0	0.	0	3
50221	2	0.499458288	111	111	0	0	0
50221	2	0.27843987	221	221	0	0	0
50221	4	0.222101842	111	111	111	111	0
40213	rho_1450(+)	1.465	0.31	3	0	0	0	0	1.	1	1
40213	2	1	211	111	0	0	0
40113	rho_1450(0)	1.465	0.31	3	0	0	0	0	1.	0	1
40113	2	1	-211	211	0	0	0
-40213	rho_1450(-)	1.465	0.31	3	0	0	0	0	1.	-1	1
-40213	2	1	-211	111	0	0	0
12212	p_1440()	1.44	0.35	2	1	0	0	0	0.5	1	7
12212	2	0.433	2112	211	0	0	0
12212	2	0.217	2212	111	0	0	0
12212	2	0.125	2224	-211	0	0	0
12212	2	0.083	2214	111	0	0	0
12212	3	0.067	2212	-211	211	0	0
12212	2	0.042	2114	211	0	0	0
12212	3	0.033	2212	111	111	0	0
12112	n_1440()	1.44	0.35	2	1	0	0	0	0.5	0	7
12112	2	0.433	2212	-211	0	0	0
12112	2	0.217	2112	111	0	0	0
12112	2	0.125	1114	211	0	0	0
12112	2	0.083	2114	111	0	0	0
12112	3	0.067	2112	-211	211	0	0
12112	2	0.042	2214	-211	0	0	0
12112	3	0.033	2112	111	111	0	0
-12112	Anti-n_1440()	1.44	0.35	2	-1	0	0	0	0.5	0	7
-12112	2	0.433	-2212	211	0	0	0
-12112	2	0.217	-2112	111	0	0	0
-12112	2	0.125	-1114	-211	0	0	0
-12112	2	0.083	-2114	111	0	0	0
-12112	3	0.067	-2112	-211	211	0	0
-12112	2	0.042	-2214	211	0	0	0
-12112	3	0.033	-2112	111	111	0	0
-12212	Anti-p_1440()	1.44	0.35	2	-1	0	0	0	0.5	-1	7
-12212	2	0.433	-2112	-211	0	0	0
-12212	2	0.217	-2212	111	0	0	0
-12212	2	0.125	-2224	211	0	0	0
-12212	2	0.083	-2214	111	0	0	0
-12212	3	0.067	-2212	-211	211	0	0
-12212	2	0.042	-2114	-211	0	0	0
-12212	3	0.033	-2212	111	111	0	0
315	K2*_1430(0)	1.4324	0.109	5	0	1	0	0	0.5	0	10
315	2	0.331	321	-211	0	0	0
315	2	0.168	323	-211	0	0	0
315	2	0.166	311	111	0	0	0
315	2	0.084	313	111	0	0	0
315	3	0.065	313	-211	211	0	0
315	2	0.059	-213	321	0	0	0
315	3	0.043	323	-211	111	0	0
315	2	0.033	223	311	0	0	0
315	2	0.029	113	311	0	0	0
315	3	0.022	313	111	111	0	0
-315	AK2*_1430(0)	1.4324	0.109	5	0	-1	0	0	0.5	0	10
-315	2	0.331	-321	211	0	0	0
-315	2	0.168	-323	211	0	0	0
-315	2	0.166	-311	111	0	0	0
-315	2	0.084	-313	111	0	0	0
-315	3	0.065	-313	-211	211	0	0
-315	2	0.059	213	-321	0	0	0
-315	3	0.043	-323	211	111	0	0
-315	2	0.033	223	-311	0	0	0
-315	2	0.029	113	-311	0	0	0
-315	3	0.022	-313	111	111	0	0
10321	K0*_1430(+)	1.429	0.287	1	0	1	0	0	0.5	1	2
10321	2	0.667	311	211	0	0	0
10321	2	0.333	321	111	0	0	0
10311	K0*_1430(0)	1.429	0.287	1	0	1	0	0	0.5	0	2
10311	2	0.667	321	-211	0	0	0
10311	2	0.333	311	111	0	0	0
-10311	AK0*_1430(0)	1.429	0.287	1	0	-1	0	0	0.5	0	2
-10311	2	0.667	-321	211	0	0	0
-10311	2	0.333	-311	111	0	0	0
-10321	K0*_1430(-)	1.429	0.287	1	0	-1	0	0	0.5	-1	2
-10321	2	0.667	-311	-211	0	0	0
-10321	2	0.333	-321	111	0	0	0
30223	f1_1420()	1.4268	0.053	3	0	0	0	0	0.	0	4
30223	3	0.333	-311	321	-211	0	0
30223	3	0.333	311	-321	211	0	0
30223	3	0.167	-321	321	111	0	0
30223	3	0.167	-311	311	111	0	0
325	K2*_1430(+)	1.4254	0.0984	5	0	1	0	0	0.5	1	10
325	2	0.331	311	211	0	0	0
325	2	0.168	313	211	0	0	0
325	2	0.166	321	111	0	0	0
325	2	0.084	323	111	0	0	0
325	3	0.065	323	-211	211	0	0
325	2	0.059	213	311	0	0	0
325	3	0.043	313	211	111	0	0
325	2	0.033	223	321	0	0	0
325	2	0.029	113	321	0	0	0
325	3	0.022	323	111	111	0	0
-325	K2*_1430(-)	1.4254	0.0984	5	0	-1	0	0	0.5	-1	10
-325	2	0.331	-311	-211	0	0	0
-325	2	0.168	-313	-211	0	0	0
-325	2	0.166	-321	111	0	0	0
-325	2	0.084	-323	111	0	0	0
-325	3	0.065	-323	-211	211	0	0
-325	2	0.059	-213	-311	0	0	0
-325	3	0.043	-313	-211	111	0	0
-325	2	0.033	223	-321	0	0	0
-325	2	0.029	113	-321	0	0	0
-325	3	0.022	-323	111	111	0	0
50223	omega_1420()	1.419	0.174	3	0	0	0	0	0.	0	3
50223	2	0.334	113	111	0	0	0
50223	2	0.333	-213	211	0	0	0
50223	2	0.333	213	-211	0	0	0
40221	eta_1440()	1.415	0.06	1	0	0	0	0	0.	0	9
40221	3	0.145	-311	321	-211	0	0
40221	3	0.145	221	-211	211	0	0
40221	3	0.145	311	-321	211	0	0
40221	2	0.116	-10211	211	0	0	0
40221	2	0.116	10111	111	0	0	0
40221	2	0.116	10211	-211	0	0	0
40221	3	0.073	221	111	111	0	0
40221	3	0.072	-321	321	111	0	0
40221	3	0.072	-311	311	111	0	0
30323	K*_1410(+)	1.412	0.227	3	0	1	0	0	0.5	1	4
30323	2	0.623	313	211	0	0	0
30323	2	0.311	323	111	0	0	0
30323	2	0.044	311	211	0	0	0
30323	2	0.022	321	111	0	0	0
30313	K*_1410(0)	1.412	0.227	3	0	1	0	0	0.5	0	4
30313	2	0.623	323	-211	0	0	0
30313	2	0.311	313	111	0	0	0
30313	2	0.044	321	-211	0	0	0
30313	2	0.022	311	111	0	0	0
-30313	AK*_1410(-)	1.412	0.227	3	0	-1	0	0	0.5	0	4
-30313	2	0.623	-323	211	0	0	0
-30313	2	0.311	-313	111	0	0	0
-30313	2	0.044	-321	211	0	0	0
-30313	2	0.022	-311	111	0	0	0
-30323	K*_1410(-)	1.412	0.227	3	0	-1	0	0	0.5	-1	4
-30323	2	0.623	-313	-211	0	0	0
-30323	2	0.311	-323	111	0	0	0
-30323	2	0.044	-311	-211	0	0	0
-30323	2	0.022	-321	111	0	0	0
13122	Lambda_1405()	1.407	0.05	2	1	-1	0	0	0.	0	3
13122	2	0.334	3212	111	0	0	0
13122	2	0.333	3112	211	0	0	0
13122	2	0.333	3222	-211	0	0	0
-13122	Anti-Lambda_1405()	1.407	0.05	2	-1	1	0	0	0.	0	3
-13122	2	0.334	-3212	111	0	0	0
-13122	2	0.333	-3222	211	0	0	0
-13122	2	0.333	-3112	-211	0	0	0
20323	K1_1400(+)	1.402	0.174	3	0	1	0	0	0.5	1	2
20323	2	0.667	313	211	0	0	0
20323	2	0.333	323	111	0	0	0
20313	K1_1400(0)	1.402	0.174	3	0	1	0	0	0.5	0	2
20313	2	0.667	323	-211	0	0	0
20313	2	0.333	313	111	0	0	0
-20313	AK1_1400(0)	1.402	0.174	3	0	-1	0	0	0.5	0	2
-20313	2	0.667	-323	211	0	0	0
-20313	2	0.333	-313	111	0	0	0
-20323	K1_1400(-)	1.402	0.174	3	0	-1	0	0	0.5	-1	2
-20323	2	0.667	-313	-211	0	0	0
-20323	2	0.333	-323	111	0	0	0
3114	Sigma_1385(-)	1.3872	0.0394	4	1	-1	0	0	1.	-1	3
3114	2	0.88	3122	-211	0	0	0
3114	2	0.06	3112	111	0	0	0
3114	2	0.06	3212	-211	0	0	0
-3114	Anti-Sigma_1385(-)	1.3872	0.0394	4	-1	1	0	0	1.	1	3
-3114	2	0.88	-3122	211	0	0	0
-3114	2	0.06	-3212	211	0	0	0
-3114	2	0.06	-3112	111	0	0	0
3214	Sigma_1385(0)	1.3837	0.036	4	1	-1	0	0	1.	0	3
3214	2	0.88	3122	111	0	0	0
3214	2	0.06	3112	211	0	0	0
3214	2	0.06	3222	-211	0	0	0
-3214	Anti-Sigma_1385(0)	1.3837	0.036	4	-1	1	0	0	1.	0	3
-3214	2	0.88	-3122	111	0	0	0
-3214	2	0.06	-3222	211	0	0	0
-3214	2	0.06	-3112	-211	0	0	0
3224	Sigma_1385(+)	1.3828	0.0358	4	1	-1	0	0	1.	1	3
3224	2	0.88	3122	211	0	0	0
3224	2	0.06	3212	211	0	0	0
3224	2	0.06	3222	111	0	0	0
-3224	Anti-Sigma_1385(+)	1.3828	0.0358	4	-1	1	0	0	1.	-1	3
-3224	2	0.88	-3122	-211	0	0	0
-3224	2	0.06	-3222	111	0	0	0
-3224	2	0.06	-3212	-211	0	0	0
30221	f0_1370()	1.37	0.4	1	0	0	0	0	0.	0	4
30221	2	0.624	-211	211	0	0	0
30221	2	0.312	111	111	0	0	0
30221	2	0.032	-321	321	0	0	0
30221	2	0.032	-311	311	0	0	0
3312	Xsi(-)	1.32132	0	2	1	-2	0	0	0.5	-1	1
3312	1	1	3312	0	0	0	0
-3312	Anti-Xsi(-)	1.32132	0	2	-1	2	0	0	0.5	1	1
-3312	1	1	-3312	0	0	0	0
215	a2_1320(+)	1.3182	0.11	5	0	0	0	0	1.	1	5
215	2	0.35	113	211	0	0	0
215	2	0.35	213	111	0	0	0
215	2	0.145	221	211	0	0	0
215	3	0.105	223	211	111	0	0
215	2	0.05	-311	321	0	0	0
115	a2_1320(0)	1.3182	0.11	5	0	0	0	0	1.	0	6
115	2	0.35	-213	211	0	0	0
115	2	0.35	213	-211	0	0	0
115	2	0.145	221	111	0	0	0
115	3	0.105	223	-211	211	0	0
115	2	0.025	-321	321	0	0	0
115	2	0.025	-311	311	0	0	0
-215	a2_1320(-)	1.3182	0.11	5	0	0	0	0	1.	-1	5
-215	2	0.35	-213	111	0	0	0
-215	2	0.35	113	-211	0	0	0
-215	2	0.145	221	-211	0	0	0
-215	3	0.105	223	-211	111	0	0
-215	2	0.05	311	-321	0	0	0
3322	Xsi(0)	1.3149	0	2	1	-2	0	0	0.5	0	1
3322	1	1	3322	0	0	0	0
-3322	Anti-Xsi(0)	1.3149	0	2	-1	2	0	0	0.5	0	1
-3322	1	1	-3322	0	0	0	0
20211	Pion_1300(+)	1.3	0.4	1	0	0	0	0	1.	1	4
20211	3	0.4	-211	211	211	0	0
20211	3	0.266	211	111	111	0	0
20211	2	0.167	113	211	0	0	0
20211	2	0.167	213	111	0	0	0
20111	Pion_1300(0)	1.3	0.4	1	0	0	0	0	1.	0	4
20111	3	0.533	-211	211	111	0	0
20111	2	0.167	-213	211	0	0	0
20111	2	0.167	213	-211	0	0	0
20111	3	0.133	111	111	111	0	0
-20211	Pion_1300(-)	1.3	0.4	1	0	0	0	0	1.	-1	4
-20211	3	0.4	-211	-211	211	0	0
-20211	3	0.266	-211	111	111	0	0
-20211	2	0.167	-213	111	0	0	0
-20211	2	0.167	113	-211	0	0	0
20221	eta(1295)	1.295	0.053	1	0	0	0	0	0.	0	4
20221	2	0.3	-10211	211	0	0	0
20221	2	0.3	10111	111	0	0	0
20221	2	0.3	10211	-211	0	0	0
20221	3	0.1	221	-211	211	0	0
20223	f1(1285)	1.282	0.024	3	0	0	0	0	0.	0	12
20223	3	0.15	113	-211	211	0	0
20223	4	0.15	-211	211	111	111	0
20223	2	0.146	-10211	211	0	0	0
20223	2	0.146	10111	111	0	0	0
20223	2	0.146	10211	-211	0	0	0
20223	3	0.066	221	-211	211	0	0
20223	2	0.065	113	22	0	0	0
20223	3	0.033	-311	321	-211	0	0
20223	3	0.033	221	111	111	0	0
20223	3	0.033	311	-321	211	0	0
20223	3	0.016	-321	321	111	0	0
20223	3	0.016	-311	311	111	0	0
225	f2(1270)	1.2754	0.1851	5	0	0	0	0	0.	0	6
225	2	0.567	-211	211	0	0	0
225	2	0.283	111	111	0	0	0
225	4	0.07	-211	211	111	111	0
225	4	0.03	-211	-211	211	211	0
225	2	0.025	-321	321	0	0	0
225	2	0.025	-311	311	0	0	0
10323	K1_1270(+)	1.273	0.09	3	0	1	0	0	0.5	1	4
10323	2	0.340697674	313	211	0	0	0
10323	2	0.325581395	213	311	0	0	0
10323	2	0.170930233	323	111	0	0	0
10323	2	0.162790698	113	321	0	0	0
10313	K1_1270(0)	1.273	0.09	3	0	1	0	0	0.5	0	4
10313	2	0.340697674	323	-211	0	0	0
10313	2	0.325581395	-213	321	0	0	0
10313	2	0.170930233	313	111	0	0	0
10313	2	0.162790698	113	311	0	0	0
-10313	Anti_K1_1270(0)	1.273	0.09	3	0	-1	0	0	0.5	0	4
-10313	2	0.340697674	-323	211	0	0	0
-10313	2	0.325581395	213	-321	0	0	0
-10313	2	0.170930233	-313	111	0	0	0
-10313	2	0.162790698	113	-311	0	0	0
-10323	K1_1270(-)	1.273	0.09	3	0	-1	0	0	0.5	-1	4
-10323	2	0.340697674	-313	-211	0	0	0
-10323	2	0.325581395	-213	-311	0	0	0
-10323	2	0.170930233	-323	111	0	0	0
-10323	2	0.162790698	113	-321	0	0	0
2224	Delta1232(++)	1.232	0.121	4	1	0	0	0	1.5	2	1
2224	2	1	2212	211	0	0	0
2214	Delta1232(+)	1.232	0.121	4	1	0	0	0	1.5	1	3
2214	2	0.662	2212	111	0	0	0
2214	2	0.331	2112	211	0	0	0
2214	2	0.007	2212	22	0	0	0
2114	Delta1232(0)	1.232	0.121	4	1	0	0	0	1.5	0	3
2114	2	0.662	2112	111	0	0	0
2114	2	0.331	2212	-211	0	0	0
2114	2	0.007	2112	22	0	0	0
1114	Delta1232(-)	1.232	0.121	4	1	0	0	0	1.5	-1	1
1114	2	1	2112	-211	0	0	0
-1114	Anti-Delta1232(-)	1.232	0.121	4	-1	0	0	0	1.5	1	1
-1114	2	1	-2112	211	0	0	0
-2114	Anti-Delta1232(0)	1.232	0.121	4	-1	0	0	0	1.5	0	3
-2114	2	0.662	-2112	111	0	0	0
-2114	2	0.331	-2212	211	0	0	0
-2114	2	0.007	-2112	22	0	0	0
-2214	Anti-Delta1232(+)	1.232	0.121	4	-1	0	0	0	1.5	-1	3
-2214	2	0.662	-2212	111	0	0	0
-2214	2	0.331	-2112	-211	0	0	0
-2214	2	0.007	-2212	22	0	0	0
-2224	Anti-Delta1232(++)	1.232	0.121	4	-1	0	0	0	1.5	-2	1
-2224	2	1	-2212	-211	0	0	0
10213	b1(1235)(+)	1.231	0.142	3	0	0	0	0	1.	1	1
10213	2	1	223	211	0	0	0
10113	b1(1235)(0)	1.231	0.142	3	0	0	0	0	1.	0	1
10113	2	1	223	111	0	0	0
-10213	b1(1235)(-)	1.231	0.142	3	0	0	0	0	1.	-1	1
-10213	2	1	223	-211	0	0	0
20213	a1(1260)(+)	1.23	0.4	3	0	0	0	0	1.	1	2
20213	2	0.5	113	211	0	0	0
20213	2	0.5	213	111	0	0	0
20113	a1(1260)(0)	1.23	0.4	3	0	0	0	0	1.	0	2
20113	2	0.5	-213	211	0	0	0
20113	2	0.5	213	-211	0	0	0
-20213	a1(1260)(-)	1.23	0.4	3	0	0	0	0	1.	-1	2
-20213	2	0.5	-213	111	0	0	0
-20213	2	0.5	113	-211	0	0	0
3112	Sigma(-)	1.19745	0	2	1	-1	0	0	1.	-1	1
3112	1	1	3112	0	0	0	0
-3112	Anti-Sigma(-)	1.19745	0	2	-1	1	0	0	1.	1	1
-3112	1	1	-3112	0	0	0	0
